CHC004_libmerged	3780847	3780853		clcA	6
CHC004_libmerged	3781837	3781847		clcA	10
CHC004_libmerged	3785889	3785910		fhuB	21
CHC004_libmerged	3793703	3793716		thpR	13
CHC004_libmerged	3797289	3797290		pcnB	1
CHC004_libmerged	3798381	3798385		pcnB	4
CHC004_libmerged	3807006	3807007		cueO	1
CHC004_libmerged	3820051	3820058		aceF	7
CHC004_libmerged	3828228	3828231		ampD	3
CHC004_libmerged	3828892	3828903		nadC	11
CHC004_libmerged	3834478	3834487		coaE	9
CHC004_libmerged	3838866	3838873		YPO_RS18145	7
CHC004_libmerged	3839801	3839805		YPO_RS18145	4
CHC004_libmerged	3841056	3841058		YPO_RS18150	2
CHC004_libmerged	3843055	3843057		YPO_RS18155	2
CHC004_libmerged	3845556	3845557		lptF	1
CHC004_libmerged	3851506	3851512		YPO_RS18190	6
CHC004_libmerged	3858626	3858635		YPO_RS18220	9
CHC004_libmerged	3868550	3868562		phnK	12
CHC004_libmerged	3872579	3872583		YPO_RS18295	4
CHC004_libmerged	3877991	3877994		YPO_RS18325	3
CHC004_libmerged	3878268	3878272		YPO_RS18325	4
CHC004_libmerged	3886134	3886142		YPO_RS18360	8
CHC004_libmerged	3886671	3886680		YPO_RS18360	9
CHC004_libmerged	3904496	3904508		infB	12
CHC004_libmerged	3906366	3906375		infB	9
CHC004_libmerged	3914709	3914711		rlmE	2
CHC004_libmerged	3931506	3931513		YPO_RS18585	7
CHC004_libmerged	3932463	3932468		YPO_RS18585	5
CHC004_libmerged	3932961	3932974		YPO_RS18585	13
CHC004_libmerged	3938215	3938235		YPO_RS18600	20
CHC004_libmerged	3940197	3940232		YPO_RS18610	35
CHC004_libmerged	3946230	3946235		YPO_RS18635	5
CHC004_libmerged	3950379	3950380		yjfP	1
CHC004_libmerged	3958074	3958079		YPO_RS18710	5
CHC004_libmerged	3962036	3962047		elbB	11
CHC004_libmerged	3962297	3962329		elbB	32
CHC004_libmerged	3968462	3968463		gltB	1
CHC004_libmerged	3975594	3975595		YPO_RS18775	1
CHC004_libmerged	3976795	3976798		YPO_RS18790	3
CHC004_libmerged	3987792	3987796		YPO_RS18850	4
CHC004_libmerged	3989531	3989543		kdsD	12
CHC004_libmerged	3990290	3990304		kdsC	14
CHC004_libmerged	3990496	3990510		kdsC	14
CHC004_libmerged	3993692	3993700		rpoN	8
CHC004_libmerged	4003006	4003017		tagH	11
CHC004_libmerged	4004256	4004258		tssJ	2
CHC004_libmerged	4011499	4011517		tssA	18
CHC004_libmerged	4011563	4011580		tssA	17
CHC004_libmerged	4014002	4014004		tssM	2
CHC004_libmerged	4015632	4015639		tssM	7
CHC004_libmerged	4016321	4016324		YPO_RS18990	3
CHC004_libmerged	4016434	4016444		YPO_RS18990	10
CHC004_libmerged	4020350	4020354		YPO_RS19010	4
CHC004_libmerged	4020393	4020398		YPO_RS19010	5
CHC004_libmerged	4026663	4026676		YPO_RS19045	13
CHC004_libmerged	4029320	4029322		YPO_RS19055	2
CHC004_libmerged	4029401	4029439		YPO_RS19055	38
CHC004_libmerged	4031654	4031664		YPO_RS19055	10
CHC004_libmerged	4031914	4031919		YPO_RS19055	5
CHC004_libmerged	4033308	4033317		YPO_RS19055	9
CHC004_libmerged	4033620	4033624		YPO_RS19060	4
CHC004_libmerged	4033661	4033706		YPO_RS19060	45
CHC004_libmerged	4033786	4033805		YPO_RS19060	19
CHC004_libmerged	4033959	4033966		YPO_RS19060	7
CHC004_libmerged	4034678	4034717		YPO_RS19065	39
CHC004_libmerged	4043093	4043096		ssuD	3
CHC004_libmerged	4050625	4050633		YPO_RS19145	8
CHC004_libmerged	4051324	4051344		YPO_RS19145	20
CHC004_libmerged	4060819	4060820		yghU	1
CHC004_libmerged	4063931	4063934		YPO_RS19195	3
CHC004_libmerged	4074043	4074060		dusB	17
CHC004_libmerged	4083957	4083960		YPO_RS19315	3
CHC004_libmerged	4089171	4089172		mreC	1
CHC004_libmerged	4098633	4098674		YPO_RS19365	41
CHC004_libmerged	4098918	4098954		YPO_RS19365	36
CHC004_libmerged	4099411	4099422		YPO_RS19365	11
CHC004_libmerged	4100963	4101046		YPO_RS19365	83
CHC004_libmerged	4101080	4101081		YPO_RS19365	1
CHC004_libmerged	4101304	4101323		YPO_RS19365	19
CHC004_libmerged	4101363	4101491		YPO_RS19365	128
CHC004_libmerged	4101516	4102371		YPO_RS19370	855
CHC004_libmerged	4102423	4102552		YPO_RS19370	129
CHC004_libmerged	4102696	4102822		YPO_RS19370	126
CHC004_libmerged	4102857	4102885		YPO_RS19370	28
CHC004_libmerged	4102931	4102935		YPO_RS19370	4
CHC004_libmerged	4103041	4103052		YPO_RS19370	11
CHC004_libmerged	4103119	4103152		YPO_RS19370	33
CHC004_libmerged	4103212	4103266		YPO_RS19370	54
CHC004_libmerged	4103436	4103442		YPO_RS19370	6
CHC004_libmerged	4106663	4106683		YPO_RS19390	20
CHC004_libmerged	4107182	4107194		YPO_RS19390	12
CHC004_libmerged	4108195	4108198		YPO_RS19390	3
CHC004_libmerged	4110184	4110188		YPO_RS19390	4
CHC004_libmerged	4112683	4112788		YPO_RS19400	105
CHC004_libmerged	4113666	4113669		YPO_RS19400	3
CHC004_libmerged	4113998	4114060		YPO_RS19405	62
CHC004_libmerged	4114225	4114230		YPO_RS19405	5
CHC004_libmerged	4114421	4114422		YPO_RS19405	1
CHC004_libmerged	4115640	4115643		YPO_RS19405	3
CHC004_libmerged	4116829	4116845		YPO_RS19410	16
CHC004_libmerged	4117168	4117188		YPO_RS19410	20
CHC004_libmerged	4117304	4117328		YPO_RS19410	24
CHC004_libmerged	4117798	4117811		aaeR	13
CHC004_libmerged	4120065	4120083		aaeA	18
CHC004_libmerged	4128763	4128768		rnk	5
CHC004_libmerged	4133213	4133216		treR	3
CHC004_libmerged	4142763	4142802		YPO_RS19535	39
CHC004_libmerged	4156562	4156571		YPO_RS19590	9
CHC004_libmerged	4156666	4156673		YPO_RS19590	7
CHC004_libmerged	4182276	4182278		purH	2
CHC004_libmerged	4187205	4187208		hemE	3
CHC004_libmerged	4187365	4187367		hemE	2
CHC004_libmerged	4188631	4188632		YPO_RS19705	1
CHC004_libmerged	4193917	4193931		YPO_RS19730	14
CHC004_libmerged	4198096	4198100		rpoC	4
CHC004_libmerged	4206220	4206247		rplL	27
CHC004_libmerged	4215719	4215730		birA	11
CHC004_libmerged	4217238	4217253		murB	15
CHC004_libmerged	4221480	4221483		YPO_RS19860	3
CHC004_libmerged	4223140	4223146		YPO_RS19870	6
CHC004_libmerged	4226977	4226997		YPO_RS19900	20
CHC004_libmerged	4228299	4228305		pepQ	6
CHC004_libmerged	4230906	4230915		fadB	9
CHC004_libmerged	4235789	4235792		hemB	3
CHC004_libmerged	4240303	4240313		tatB	10
CHC004_libmerged	4240484	4240485		tatB	1
CHC004_libmerged	4242694	4242706		ubiB	12
CHC004_libmerged	4247197	4247200		YPO_RS20000	3
CHC004_libmerged	4248571	4248576		YPO_RS20000	5
CHC004_libmerged	4260426	4260429		ugpA	3
CHC004_libmerged	4263474	4263492		YPO_RS20065	18
CHC004_libmerged	4264094	4264118		YPO_RS20070	24
CHC004_libmerged	4264338	4264359		YPO_RS20070	21
CHC004_libmerged	4268269	4268270		YPO_RS20085	1
CHC004_libmerged	4268305	4268321		YPO_RS20085	16
CHC004_libmerged	4269655	4269671		YPO_RS20095	16
CHC004_libmerged	4281439	4281471		ftsY	32
CHC004_libmerged	4282486	4282489		YPO_RS20160	3
CHC004_libmerged	4284394	4284400		YPO_RS20175	6
CHC004_libmerged	4287766	4287776		tusA	10
CHC004_libmerged	4297450	4297451		yigL	1
CHC004_libmerged	4298034	4298046		pldB	12
CHC004_libmerged	4299648	4299649		rhtB	1
CHC004_libmerged	4301979	4301988		recQ	9
CHC004_libmerged	4307008	4307010		YPO_RS20275	2
CHC004_libmerged	4310443	4310446		uvrD	3
CHC004_libmerged	4313544	4313557		xerC	13
CHC004_libmerged	4314485	4314503		YPO_RS20305	18
CHC004_libmerged	4328877	4328895		wzyE	18
CHC004_libmerged	4332075	4332078		wzxE	3
CHC004_libmerged	4336830	4336833		wecC	3
CHC004_libmerged	4339875	4339881		wzzE	6
CHC004_libmerged	4342012	4342013		rho	1
CHC004_libmerged	4349667	4349699		YPO_RS20480	32
CHC004_libmerged	4350334	4350351		YPO_RS20480	17
CHC004_libmerged	4353156	4353158		YPO_RS20495	2
CHC004_libmerged	4353451	4353452		YPO_RS20495	1
CHC004_libmerged	4353941	4353962		YPO_RS20500	21
CHC004_libmerged	4357749	4357751		stbD	2
CHC004_libmerged	4359333	4359347		YPO_RS20515	14
CHC004_libmerged	4359497	4359540		YPO_RS20515	43
CHC004_libmerged	4360262	4360293		YPO_RS20525	31
CHC004_libmerged	4360685	4360695		YPO_RS20530	10
CHC004_libmerged	4361613	4361617		YPO_RS20530	4
CHC004_libmerged	4363417	4363420		ilvC	3
CHC004_libmerged	4364579	4364580		ilvY	1
CHC004_libmerged	4365282	4365287		YPO_RS20550	5
CHC004_libmerged	4367181	4367188		YPO_RS20565	7
CHC004_libmerged	4367560	4367561		YPO_RS20570	1
CHC004_libmerged	4368058	4368066		YPO_RS20575	8
CHC004_libmerged	4368338	4368384		YPO_RS20575	46
CHC004_libmerged	4374383	4374385		YPO_RS20600	2
CHC004_libmerged	4376181	4376185		YPO_RS20610	4
CHC004_libmerged	4376546	4376561		YPO_RS20610	15
CHC004_libmerged	4400744	4400775		YPO_RS20725	31
CHC004_libmerged	4401529	4401546		YPO_RS20725	17
CHC004_libmerged	4405260	4405266		YPO_RS20740	6
CHC004_libmerged	4405604	4405605		YPO_RS20740	1
CHC004_libmerged	4405893	4405894		YPO_RS20745	1
CHC004_libmerged	4407026	4407032		YPO_RS20745	6
CHC004_libmerged	4408269	4408320		YPO_RS20745	51
CHC004_libmerged	4416319	4416329		ppc	10
CHC004_libmerged	4421260	4421270		glpD	10
CHC004_libmerged	4429295	4429331		glgX	36
CHC004_libmerged	4429730	4429732		glgX	2
CHC004_libmerged	4433876	4433892		YPO_RS20825	16
CHC004_libmerged	4442511	4442526		YPO_RS20830	15
CHC004_libmerged	4446672	4446673		YPO_RS20855	1
CHC004_libmerged	4450269	4450280		YPO_RS20875	11
CHC004_libmerged	4460433	4460439		YPO_RS20930	6
CHC004_libmerged	4464194	4464196		YPO_RS20940	2
CHC004_libmerged	4471626	4471652		gdhA	26
CHC004_libmerged	4472531	4472543		YPO_RS20975	12
CHC004_libmerged	4476314	4476317		prlC	3
CHC004_libmerged	4477822	4477832		YPO_RS20990	10
CHC004_libmerged	4480792	4480794		YPO_RS21005	2
CHC004_libmerged	4483586	4483614		YPO_RS21020	28
CHC004_libmerged	4483808	4483876		YPO_RS21020	68
CHC004_libmerged	4484178	4484240		YPO_RS21025	62
CHC004_libmerged	4484459	4484482		YPO_RS21025	23
CHC004_libmerged	4484592	4484599		YPO_RS21025	7
CHC004_libmerged	4484601	4484612		YPO_RS21030	11
CHC004_libmerged	4484859	4484862		YPO_RS21030	3
CHC004_libmerged	4484964	4485023		YPO_RS21030	59
CHC004_libmerged	4487807	4487817		yapE	10
CHC004_libmerged	4487909	4487913		yapE	4
CHC004_libmerged	4491394	4491405		YPO_RS21050	11
CHC004_libmerged	4501451	4501455		YPO_RS21085	4
CHC004_libmerged	4505302	4505305		hmsP	3
CHC004_libmerged	4511451	4511458		dppB	7
CHC004_libmerged	4515982	4515999		YPO_RS21140	17
CHC004_libmerged	4516072	4516094		YPO_RS21140	22
CHC004_libmerged	4516783	4516801		YPO_RS21140	18
CHC004_libmerged	4519552	4519558		YPO_RS21155	6
CHC004_libmerged	4524367	4524375		eptB	8
CHC004_libmerged	4526435	4526439		YPO_RS21185	4
CHC004_libmerged	4528819	4528820		YPO_RS21190	1
CHC004_libmerged	4533473	4533477		YPO_RS21205	4
CHC004_libmerged	4533640	4533660		YPO_RS21205	20
CHC004_libmerged	4534337	4534356		YPO_RS21205	19
CHC004_libmerged	4534735	4534739		YPO_RS21210	4
CHC004_libmerged	4536738	4536743		YPO_RS21220	5
CHC004_libmerged	4538714	4538719		YPO_RS21230	5
CHC004_libmerged	4540476	4540483		YPO_RS21235	7
CHC004_libmerged	4545797	4545838		YPO_RS21280	41
CHC004_libmerged	4545881	4545938		YPO_RS21280	57
CHC004_libmerged	4546030	4546031		YPO_RS21280	1
CHC004_libmerged	4546407	4546442		YPO_RS21280	35
CHC004_libmerged	4548649	4548660		YPO_RS21295	11
CHC004_libmerged	4552386	4552397		xylF	11
CHC004_libmerged	4553113	4553114		xylF	1
CHC004_libmerged	4558136	4558149		YPO_RS21330	13
CHC004_libmerged	4558508	4558511		YPO_RS21330	3
CHC004_libmerged	4561310	4561316		YPO_RS21340	6
CHC004_libmerged	4563882	4563883		YPO_RS21350	1
CHC004_libmerged	4567680	4567697		YPO_RS21370	17
CHC004_libmerged	4567737	4567791		YPO_RS21370	54
CHC004_libmerged	4568598	4568600		YPO_RS21380	2
CHC004_libmerged	4570821	4570829		selB	8
CHC004_libmerged	4571291	4571293		YPO_RS21395	2
CHC004_libmerged	4573185	4573196		fdhE	11
CHC004_libmerged	4574110	4574112		fdoI	2
CHC004_libmerged	4590989	4590991		YPO_RS21475	2
CHC004_libmerged	4592126	4592131		glyS	5
CHC004_libmerged	4596859	4596863		YPO_RS21505	4
CHC004_libmerged	4601624	4601728		YPO_RS21520	104
CHC004_libmerged	4601894	4601907		YPO_RS21520	13
CHC004_libmerged	4602019	4602023		YPO_RS21520	4
CHC004_libmerged	4604101	4604114		YPO_RS21530	13
CHC004_libmerged	4614249	4614256		gyrB	7
CHC004_libmerged	4617684	4617705		dnaN	21
CHC004_libmerged	4621871	4621916		yidC	45
CHC004_libmerged	4624899	4624915		YPO_RS21620	16
CHC004_libmerged	4625917	4625934		YPO_RS21625	17
CHC004_libmerged	4626181	4626211		YPO_RS21630	30
CHC004_libmerged	4626282	4626331		YPO_RS21630	49
CHC004_libmerged	4629423	4629431		YPO_RS21645	8
CHC004_libmerged	4631706	4631707		YPO_RS21660	1
CHC004_libmerged	4633225	4633228		YPO_RS21670	3
CHC004_libmerged	4635286	4635292		pstB	6
CHC004_libmerged	4649822	4649832		atpB	10
GEN_72	1435	1446		YPO_RS01015	11
GEN_72	4016	4071		ravA	55
GEN_72	4101	4110		ravA	9
GEN_72	5168	5170		ravA	2
GEN_72	10225	10238		YPO_RS01055	13
GEN_72	10673	10693		YPO_RS01055	20
GEN_72	12865	12866		YPO_RS01070	1
GEN_72	19187	19190		mobB	3
GEN_72	19363	19391		mobB	28
GEN_72	22333	22361		dsbA	28
GEN_72	23893	23909		polA	16
GEN_72	29002	29027		hemN	25
GEN_72	29271	29273		hemN	2
GEN_72	30261	30283		hemN	22
GEN_72	41074	41129		YPO_RS01185	55
GEN_72	44824	44832		YPO_RS01200	8
GEN_72	50418	50426		spoT	8
GEN_72	55674	55684		YPO_RS01245	10
GEN_72	56672	56674		YPO_RS01250	2
GEN_72	59559	59561		slmA	2
GEN_72	71943	71945		tdh	2
GEN_72	73925	73927		envC	2
GEN_72	74624	74642		envC	18
GEN_72	76963	76964		YPO_RS01360	1
GEN_72	77284	77287		YPO_RS01360	3
GEN_72	77643	77649		grxC	6
GEN_72	82565	82566		cpxA	1
GEN_72	94703	94708		YPO_RS01460	5
GEN_72	95569	95573		YPO_RS01460	4
GEN_72	97861	97868		YPO_RS01475	7
GEN_72	98819	98823		fpr	4
GEN_72	99114	99115		fpr	1
GEN_72	106560	106584		YPO_RS01520	24
GEN_72	107383	107404		YPO_RS01520	21
GEN_72	108562	108588		YPO_RS01530	26
GEN_72	108928	108950		YPO_RS01530	22
GEN_72	109258	109260		YPO_RS01530	2
GEN_72	112384	112398		YPO_RS01550	14
GEN_72	114988	114992		hslV	4
GEN_72	116442	116472		cytR	30
GEN_72	118988	118990		priA	2
GEN_72	124943	124947		YPO_RS01600	4
GEN_72	127170	127209		YPO_RS01610	39
GEN_72	127632	127638		YPO_RS01610	6
GEN_72	142041	142046		feoB	5
GEN_72	146394	146398		YPO_RS01685	4
GEN_72	147179	147190		YPO_RS01685	11
GEN_72	148146	148149		greB	3
GEN_72	148548	148559		greB	11
GEN_72	150932	150941		pckA	9
GEN_72	152313	152334		pckA	21
GEN_72	155421	155423		YPO_RS01725	2
GEN_72	155919	155920		YPO_RS01725	1
GEN_72	166142	166175		aroB	33
GEN_72	171544	171549		trpS	5
GEN_72	177040	177057		YPO_RS01815	17
GEN_72	180232	180261		tsgA	29
GEN_72	196638	196717		YPO_RS01895	79
GEN_72	196761	196798		YPO_RS01895	37
GEN_72	196886	196930		YPO_RS01895	44
GEN_72	197195	197205		YPO_RS01900	10
GEN_72	197695	197700		YPO_RS01900	5
GEN_72	201793	201799		tauB	6
GEN_72	204269	204288		YPO_RS01940	19
GEN_72	205708	205719		YPO_RS01945	11
GEN_72	236480	236494		YPO_RS02185	14
GEN_72	236795	236822		mscL	27
GEN_72	238504	238514		trkA	10
GEN_72	239850	239866		rsmB	16
GEN_72	241239	241249		def	10
GEN_72	247522	247530		YPO_RS02250	8
GEN_72	252313	252340		acs	27
GEN_72	252523	252530		acs	7
GEN_72	254613	254618		gltP	5
GEN_72	255238	255258		YPO_RS02280	20
GEN_72	257982	258005		YPO_RS02285	23
GEN_72	258190	258221		YPO_RS02285	31
GEN_72	258747	258789		YPO_RS02290	42
GEN_72	258840	258873		YPO_RS02290	33
GEN_72	266392	266403		YPO_RS02340	11
GEN_72	270947	270968		sctR	21
GEN_72	272270	272277		sctT	7
GEN_72	275505	275542		YPO_RS02395	37
GEN_72	275966	275993		YPO_RS02395	27
GEN_72	276169	276180		YPO_RS02395	11
GEN_72	276378	276381		YPO_RS02395	3
GEN_72	276551	276602		YPO_RS02400	51
GEN_72	277761	277763		YPO_RS02400	2
GEN_72	277891	277898		metC	7
GEN_72	278895	278900		metC	5
GEN_72	279205	279217		YPO_RS02410	12
GEN_72	280136	280139		YPO_RS02415	3
GEN_72	282516	282532		YPO_RS02425	16
GEN_72	288450	288454		YPO_RS02455	4
GEN_72	288495	288521		YPO_RS02455	26
GEN_72	288863	288962		YPO_RS02455	99
GEN_72	289442	289448		YPO_RS02460	6
GEN_72	291170	291191		YPO_RS02465	21
GEN_72	291535	291542		YPO_RS02470	7
GEN_72	291835	291841		YPO_RS02470	6
GEN_72	292378	292386		YPO_RS02475	8
GEN_72	295342	295361		YPO_RS02485	19
GEN_72	301786	301787		YPO_RS02525	1
GEN_72	302675	302717		YPO_RS02530	42
GEN_72	303228	303240		YPO_RS02530	12
GEN_72	304116	304136		YPO_RS02530	20
GEN_72	305237	305260		YPO_RS02535	23
GEN_72	305923	305925		YPO_RS02540	2
GEN_72	311701	311711		YPO_RS02555	10
GEN_72	314219	314225		yapK	6
GEN_72	315076	315134		yapK	58
GEN_72	317665	317676		ubiA	11
GEN_72	324021	324035		dusA	14
GEN_72	325619	325642		YPO_RS02605	23
GEN_72	325801	325807		YPO_RS02605	6
GEN_72	331941	331947		uvrA	6
GEN_72	337554	337572		rhaD	18
GEN_72	337714	337715		rhaD	1
GEN_72	345055	345091		YPO_RS02690	36
GEN_72	345767	345774		YPO_RS02695	7
GEN_72	345939	345949		YPO_RS02695	10
GEN_72	346045	346114		YPO_RS02695	69
GEN_72	346402	346418		YPO_RS02695	16
GEN_72	346651	346695		YPO_RS02695	44
GEN_72	347064	347127		YPO_RS02695	63
GEN_72	347192	347273		YPO_RS02695	81
GEN_72	347366	347436		YPO_RS02695	70
GEN_72	347595	347607		YPO_RS02695	12
GEN_72	347730	347769		YPO_RS02695	39
GEN_72	347819	347832		YPO_RS02695	13
GEN_72	347992	348064		YPO_RS02695	72
GEN_72	352590	352597		fdhF	7
GEN_72	360458	360486		fxsA	28
GEN_72	360979	360988		fxsA	9
GEN_72	366957	366960		YPO_RS02780	3
GEN_72	371058	371063		YPO_RS02805	5
GEN_72	371110	371142		YPO_RS02805	32
GEN_72	373589	373633		mscM	44
GEN_72	375052	375054		mscM	2
GEN_72	384482	384494		amiB	12
GEN_72	386180	386187		mutL	7
GEN_72	387200	387230		miaA	30
GEN_72	387406	387416		miaA	10
GEN_72	389627	389634		hflX	7
GEN_72	394694	394706		nsrR	12
GEN_72	401047	401049		YPO_RS02925	2
GEN_72	402851	402859		YPO_RS02935	8
GEN_72	403089	403115		YPO_RS02940	26
GEN_72	405287	405293		YPO_RS02945	6
GEN_72	406401	406403		YPO_RS02945	2
GEN_72	407756	407767		YPO_RS02955	11
GEN_72	407809	407865		YPO_RS02955	56
GEN_72	408155	408351		YPO_RS02955	196
GEN_72	408392	408399		YPO_RS02955	7
GEN_72	408454	408488		YPO_RS02955	34
GEN_72	408638	408665		YPO_RS02955	27
GEN_72	409023	409035		YPO_RS02960	12
GEN_72	409185	409226		YPO_RS02960	41
GEN_72	409295	409306		YPO_RS02960	11
GEN_72	409405	409420		YPO_RS02960	15
GEN_72	409793	409798		YPO_RS02965	5
GEN_72	409863	409893		YPO_RS02965	30
GEN_72	410026	410065		YPO_RS02965	39
GEN_72	410490	410641		YPO_RS02965	151
GEN_72	410708	410712		YPO_RS02965	4
GEN_72	410858	410891		YPO_RS02965	33
GEN_72	409576	409756		YPO_RS02965	180
GEN_72	414528	414529		YPO_RS02985	1
GEN_72	415842	415855		YPO_RS02990	13
GEN_72	416418	416458		YPO_RS02995	40
GEN_72	417080	417101		YPO_RS02995	21
GEN_72	418381	418391		YPO_RS03005	10
GEN_72	426073	426093		lsrF	20
GEN_72	427441	427444		lsrB	3
GEN_72	431280	431387		YPO_RS03065	107
GEN_72	432780	432788		lsrK	8
GEN_72	436092	436098		YPO_RS03085	6
GEN_72	442730	442734		YPO_RS03105	4
GEN_72	446210	446250		YPO_RS03120	40
GEN_72	446306	446388		YPO_RS03120	82
GEN_72	453680	453683		YPO_RS03165	3
GEN_72	454637	454641		YPO_RS03170	4
GEN_72	461546	461557		deoD	11
GEN_72	473584	473588		YPO_RS03245	4
GEN_72	478400	478403		trpR	3
GEN_72	481258	481268		creA	10
GEN_72	489153	489158		yaaA	5
GEN_72	492029	492032		mog	3
GEN_72	492321	492327		YPO_RS03325	6
GEN_72	493618	493634		YPO_RS03330	16
GEN_72	494212	494218		YPO_RS03330	6
GEN_72	494313	494318		YPO_RS03330	5
GEN_72	494463	494488		YPO_RS03330	25
GEN_72	494990	495034		YPO_RS03330	44
GEN_72	495136	495314		YPO_RS03330	178
GEN_72	495387	495406		YPO_RS03330	19
GEN_72	495493	495535		YPO_RS03330	42
GEN_72	495725	495785		YPO_RS03330	60
GEN_72	495822	495899		YPO_RS03330	77
GEN_72	495964	496048		YPO_RS03330	84
GEN_72	500441	500500		dnaJ	59
GEN_72	501051	501062		nhaA	11
GEN_72	502093	502096		nhaR	3
GEN_72	502126	502128		nhaR	2
GEN_72	517070	517074		YPO_RS03420	4
GEN_72	518038	518047		YPO_RS03425	9
GEN_72	519213	519231		folA	18
GEN_72	520227	520231		YPO_RS03440	4
GEN_72	521134	521146		YPO_RS03450	12
GEN_72	528060	528062		lptD	2
GEN_72	528771	528775		djlA	4
GEN_72	529044	529046		djlA	2
GEN_72	531880	531907		YPO_RS03495	27
GEN_72	532168	532232		YPO_RS03495	64
GEN_72	532269	532300		YPO_RS03495	31
GEN_72	533227	533240		YPO_RS03500	13
GEN_72	533365	533380		YPO_RS03500	15
GEN_72	533772	533787		tssB	15
GEN_72	536449	536461		YPO_RS03515	12
GEN_72	540258	540260		tssH	2
GEN_72	542771	542781		vgrG	10
GEN_72	545295	545298		YPO_RS03545	3
GEN_72	551580	551587		YPO_RS03580	7
GEN_72	553143	553150		tssM	7
GEN_72	553951	553957		tssM	6
GEN_72	555550	555557		tssM	7
GEN_72	557436	557438		rapA	2
GEN_72	559483	559485		rapA	2
GEN_72	560314	560324		YPO_RS03600	10
GEN_72	562111	562117		YPO_RS03600	6
GEN_72	562648	562682		YPO_RS03600	34
GEN_72	564012	564029		thiQ	17
GEN_72	564625	564636		thiP	11
GEN_72	572989	573018		YPO_RS03640	29
GEN_72	573140	573142		YPO_RS03645	2
GEN_72	574620	574635		leuC	15
GEN_72	579547	579586		YPO_RS03675	39
GEN_72	589524	589531		YPO_RS03715	7
GEN_72	595319	595366		murF	47
GEN_72	600274	600291		murG	17
GEN_72	600590	600624		murG	34
GEN_72	604373	604375		ftsQ	2
GEN_72	610056	610075		secA	19
GEN_72	612770	612771		mutT	1
GEN_72	614766	614834		YPO_RS03825	68
GEN_72	626927	626929		YPO_RS03895	2
GEN_72	628046	628050		YPO_RS03900	4
GEN_72	628177	628183		YPO_RS03905	6
GEN_72	630658	630662		YPO_RS03915	4
GEN_72	634031	634048		yapG	17
GEN_72	635091	635094		yapG	3
GEN_72	635257	635266		yapG	9
GEN_72	635472	635525		yapG	53
GEN_72	638361	638377		YPO_RS03935	16
GEN_72	639722	639741		YPO_RS03940	19
GEN_72	642538	642542		YPO_RS03950	4
GEN_72	647605	647610		YPO_RS03975	5
GEN_72	647729	647749		YPO_RS03975	20
GEN_72	647807	647837		YPO_RS03975	30
GEN_72	650525	650531		cdiA	6
GEN_72	652450	652455		cdiA	5
GEN_72	654765	654769		cdiA	4
GEN_72	656689	656727		cdiA	38
GEN_72	657247	657250		cdiA	3
GEN_72	658162	658171		cdiA	9
GEN_72	659238	659301		cdiI	63
GEN_72	659353	659428		cdiI	75
GEN_72	660026	660043		YPO_RS04005	17
GEN_72	660159	660176		YPO_RS04005	17
GEN_72	660474	660483		YPO_RS04010	9
GEN_72	663813	663814		yapF	1
GEN_72	664070	664071		YPO_RS04025	1
GEN_72	666286	666298		YPO_RS04030	12
GEN_72	666534	666546		YPO_RS04030	12
GEN_72	667934	667987		YPO_RS04035	53
GEN_72	673028	673030		YPO_RS04050	2
GEN_72	673953	673972		YPO_RS04055	19
GEN_72	674942	674946		YPO_RS04060	4
GEN_72	676613	676620		YPO_RS04070	7
GEN_72	677275	677276		YPO_RS04070	1
GEN_72	681133	681142		YPO_RS04080	9
GEN_72	682285	682302		mdtN	17
GEN_72	683072	683082		YPO_RS04090	10
GEN_72	684416	684428		YPO_RS04100	12
GEN_72	684645	684684		YPO_RS04100	39
GEN_72	685737	685744		YPO_RS04105	7
GEN_72	686053	686058		YPO_RS04105	5
GEN_72	686206	686216		YPO_RS04105	10
GEN_72	686673	686674		YPO_RS04105	1
GEN_72	687065	687115		YPO_RS04110	50
GEN_72	687287	687301		YPO_RS04110	14
GEN_72	687672	687709		YPO_RS04115	37
GEN_72	687951	687974		YPO_RS04115	23
GEN_72	688297	688346		YPO_RS04120	49
GEN_72	688453	688457		YPO_RS04120	4
GEN_72	689072	689078		YPO_RS04125	6
GEN_72	689635	689663		YPO_RS04130	28
GEN_72	693836	693868		YPO_RS04160	32
GEN_72	694134	694142		YPO_RS04160	8
GEN_72	695278	695288		YPO_RS04165	10
GEN_72	704985	705009		plsY	24
GEN_72	720880	720881		YPO_RS04275	1
GEN_72	721743	721744		YPO_RS04280	1
GEN_72	731918	731943		parC	25
GEN_72	733568	733575		YPO_RS04335	7
GEN_72	735222	735223		ftsP	1
GEN_72	738374	738392		dkgA	18
GEN_72	742708	742709		YPO_RS04370	1
GEN_72	746454	746467		YPO_RS04390	13
GEN_72	746828	746917		YPO_RS04390	89
GEN_72	747216	747243		YPO_RS04390	27
GEN_72	747457	747461		YPO_RS04390	4
GEN_72	747587	747605		YPO_RS04390	18
GEN_72	747760	747824		YPO_RS04390	64
GEN_72	749028	749052		YPO_RS04405	24
GEN_72	749310	749359		YPO_RS04405	49
GEN_72	749624	749640		YPO_RS04405	16
GEN_72	749629	749640		YPO_RS04410	11
GEN_72	749993	749996		YPO_RS04410	3
GEN_72	750065	750141		YPO_RS04410	76
