RK1001.C0101_allcombined	1725061	1725729	668	0.1796407
RK1001.C0101_allcombined	1753006	1753820	814	0.4299754
RK1001.C0101_allcombined	1841438	1841989	551	0.7332124
RK1001.C0101_allcombined	1891294	1892152	858	0.5034965
RK1001.C0101_allcombined	1963047	1963552	505	0.4574257
RK1001.C0101_allcombined	1981909	1982597	688	0.7093023
RK1001.C0101_allcombined	1988711	1989494	783	0.6257982
RK1001.C0101_allcombined	2027573	2028170	597	0.5996650
RK1001.C0101_allcombined	2125626	2126171	545	0.6862385
RK1001.C0101_allcombined	2126285	2126893	608	0.4424342
RK1001.C0101_allcombined	2139519	2140099	580	0.5258621
RK1001.C0101_allcombined	2234704	2235216	512	0.3164062
RK1001.C0101_allcombined	2245836	2246336	500	0.3540000
RK1001.C0101_allcombined	2316174	2316781	607	0.1927512
RK1001.C0101_allcombined	2316894	2317527	633	0.5497630
RK1001.C0101_allcombined	2317674	2318242	568	0.6602113
RK1001.C0101_allcombined	2319086	2319721	635	0.6141732
RK1001.C0101_allcombined	2438651	2440033	1382	0.5680174
RK1001.C0101_allcombined	2446077	2446901	824	0.7888349
RK1001.C0101_allcombined	2463463	2464234	771	0.5110247
RK1001.C0101_allcombined	2466842	2467460	618	0.6763754
RK1001.C0101_allcombined	2493571	2494217	646	0.5572755
RK1001.C0101_allcombined	2495643	2496566	923	0.3846154
RK1001.C0101_allcombined	2499990	2500606	616	0.5340909
RK1001.C0101_allcombined	2518765	2519266	501	0.3932136
RK1001.C0101_allcombined	2654363	2655199	836	0.6196172
RK1001.C0101_allcombined	2707667	2708360	693	0.6810967
RK1001.C0101_allcombined	2736041	2736588	547	0.8062157
RK1001.C0101_allcombined	2813585	2814725	1140	0.4333333
RK1001.C0101_allcombined	2841436	2842007	571	0.5271454
RK1001.C0101_allcombined	2854069	2854906	837	0.6833931
RK1001.C0101_allcombined	2871950	2872705	755	0.5059603
RK1001.C0101_allcombined	2915569	2916091	522	0.6743295
RK1001.C0101_allcombined	2975096	2975654	558	0.6344086
RK1001.C0101_allcombined	2980562	2981183	621	0.5893720
RK1001.C0101_allcombined	2990638	2991231	593	0.6340641
RK1001.C0101_allcombined	3000343	3001026	683	0.3806735
RK1001.C0101_allcombined	3001725	3002227	502	0.8147410
RK1001.C0101_allcombined	3042605	3043151	546	0.6318681
RK1001.C0101_allcombined	3065427	3066133	706	0.6345609
RK1001.C0101_allcombined	3121189	3122022	833	0.3769508
RK1001.C0101_allcombined	3122963	3123464	501	0.4291417
RK1001.C0101_allcombined	3197358	3198105	747	0.5435073
RK1001.C0101_allcombined	3200046	3201995	1949	0.4571575
RK1001.C0101_allcombined	3262567	3263099	532	0.3646617
RK1001.C0101_allcombined	3310676	3311196	520	0.5596154
RK1001.C0101_allcombined	3320102	3320928	826	0.5423729
RK1001.C0101_allcombined	3358549	3359054	505	0.2435644
RK1001.C0101_allcombined	3363409	3364518	1109	0.4220018
RK1001.C0101_allcombined	3375644	3376371	727	0.5199450
RK1001.C0101_allcombined	3380547	3381300	753	0.3466136
RK1001.C0101_allcombined	3383343	3383873	530	0.5000000
RK1001.C0101_allcombined	3404821	3405365	544	0.6011029
RK1001.C0101_allcombined	3454435	3455021	586	0.5546075
RK1001.C0101_allcombined	3456535	3457143	608	0.5608553
RK1001.C0101_allcombined	3461803	3463500	1697	0.3282263
RK1001.C0101_allcombined	3463634	3466135	2501	0.4886045
RK1001.C0101_allcombined	3466259	3467690	1431	0.4276730
RK1001.C0101_allcombined	3468483	3468995	512	0.4335938
RK1001.C0101_allcombined	3592241	3593125	884	0.3223982
RK1001.C0101_allcombined	3593694	3594792	1098	0.4826958
RK1001.C0101_allcombined	3622379	3623037	658	0.4042553
RK1001.C0101_allcombined	4033551	4034418	867	0.5328720
RK1001.C0101_allcombined	4098470	4099166	696	0.3060345
RK1001.C0101_allcombined	4112394	4113173	779	0.4428755
RK1001.C0101_allcombined	4142672	4143181	509	0.6522593
RK1001.C0101_allcombined	4296656	4297189	533	0.2833021
RK1001.C0101_allcombined	4349367	4350052	685	0.4948905
RK1001.C0101_allcombined	4352161	4352827	666	0.4504505
RK1001.C0101_allcombined	4358999	4359578	579	0.5785838
RK1001.C0101_allcombined	4366079	4366753	674	0.6157270
RK1001.C0101_allcombined	4420470	4421149	679	0.2901326
RK1001.C0101_allcombined	4444389	4445103	714	0.4677871
RK1001.C0101_allcombined	4503320	4503840	520	0.6461539
RK1001.C0101_allcombined	4532715	4533518	803	0.5217932
RK1001.C0101_allcombined	4534610	4535154	544	0.6470588
RK1001.C0101_allcombined	4561824	4562604	780	0.4346154
RK1001.C0101_allcombined	4583256	4584098	842	0.5201900
RK1001.C0101_allcombined	4601455	4602353	898	0.2828508
RK1001.C0101_allcombined	4625571	4626166	595	0.6252101
RK1001.C0101_allcombined	4626705	4627649	944	0.6610169
RK1001.C0101_allcombined	2554176	2562909	8733	0.0000000
RT5_shotgun	2549040	2549771	731	0.0000000
RT5_shotgun	2554172	2562927	8755	0.0000000
RV2039_libmerged	105967	106895	928	0.3793103
RV2039_libmerged	245712	246277	565	0.8070797
RV2039_libmerged	509756	510460	704	0.6505682
RV2039_libmerged	693608	694121	513	0.5009747
RV2039_libmerged	757612	758216	604	0.4056291
RV2039_libmerged	884647	885236	589	0.7589134
RV2039_libmerged	1013880	1014399	519	0.5857418
RV2039_libmerged	1177345	1177939	594	0.4781145
RV2039_libmerged	1278185	1278807	622	0.6688103
RV2039_libmerged	1618686	1619188	502	0.5916334
RV2039_libmerged	1693931	1694640	709	0.8265162
RV2039_libmerged	1726452	1727137	685	0.5883211
RV2039_libmerged	1753094	1753904	810	0.7925926
RV2039_libmerged	1818024	1818599	575	0.5304348
RV2039_libmerged	2136674	2137305	631	0.6529319
RV2039_libmerged	2365427	2365947	520	0.3653846
RV2039_libmerged	2554180	2562991	8811	0.0085121
RV2039_libmerged	2598973	2599894	921	0.6449512
RV2039_libmerged	2646231	2646809	578	0.5847751
RV2039_libmerged	2955545	2956332	787	0.5565438
RV2039_libmerged	2969895	2970582	687	0.6259097
RV2039_libmerged	3049976	3050889	913	0.4961665
RV2039_libmerged	3153252	3153773	521	0.6180422
RV2039_libmerged	3259626	3260208	582	0.5326461
RV2039_libmerged	3428022	3428528	506	0.5909091
RV2039_libmerged	3574407	3575390	983	0.5818922
RV2039_libmerged	3714083	3714787	704	0.5028409
RV2039_libmerged	4212117	4212681	564	0.4521277
RV2039_libmerged	4213446	4213985	539	0.5269017
RV2039_libmerged	4226393	4226995	602	0.5847176
VEL003.B0101_rmdup	647085	647601	516	0.6259690
VEL003.B0101_rmdup	1124387	1124946	559	0.3434705
VEL003.B0101_rmdup	1125121	1125838	717	0.3737796
VEL003.B0101_rmdup	3201302	3201952	650	0.4030769
VEL003.B0101_rmdup	3462601	3463283	682	0.1803519
VEL003.B0101_rmdup	2554177	2562913	8736	0.0000000
VEL003.B0101_rmdup	3727682	3730766	3084	0.0000000
VLI092.A0101_rmdup	2554181	2562901	8720	0.0000000
XXX001.A18956-61_libmerged	896693	897295	602	0.2441860
XXX001.A18956-61_libmerged	1753155	1753778	623	0.4301766
XXX001.A18956-61_libmerged	2438704	2439314	610	0.3131148
XXX001.A18956-61_libmerged	3201313	3201961	648	0.4567901
XXX001.A18956-61_libmerged	3461828	3462364	536	0.1138060
XXX001.A18956-61_libmerged	3462648	3463335	687	0.2736536
XXX001.A18956-61_libmerged	2550500	2551537	1037	0.0000000
XXX001.A18956-61_libmerged	2554177	2562911	8734	0.0000000
XXX001.A18962-69-72_libmerged	1123975	1125677	1702	0.5587544
XXX001.A18962-69-72_libmerged	2554180	2562914	8734	0.0395008
XXX001.A18962-69-72_libmerged	3200395	3200936	541	0.5914972
Y.pseudo.0.1_32.fq	402973	406703	3730	0.0000000
Y.pseudo.0.1_32.fq	406824	414844	8020	0.0000000
Y.pseudo.0.1_32.fq	658554	660478	1924	0.0000000
Y.pseudo.0.1_32.fq	796603	797181	578	0.0000000
Y.pseudo.0.1_32.fq	798882	799505	623	0.0000000
Y.pseudo.0.1_32.fq	1044269	1044954	685	0.0000000
Y.pseudo.0.1_32.fq	1046349	1047314	965	0.0000000
Y.pseudo.0.1_32.fq	1131927	1134234	2307	0.0000000
Y.pseudo.0.1_32.fq	1135286	1136416	1130	0.0000000
Y.pseudo.0.1_32.fq	1234526	1244522	9996	0.0000000
Y.pseudo.0.1_32.fq	1409708	1410352	644	0.0000000
Y.pseudo.0.1_32.fq	1413988	1415144	1156	0.0000000
Y.pseudo.0.1_32.fq	1669633	1671404	1771	0.0000000
Y.pseudo.0.1_32.fq	1671563	1676649	5086	0.0000000
Y.pseudo.0.1_32.fq	1898571	1904479	5908	0.0000000
Y.pseudo.0.1_32.fq	2064573	2065617	1044	0.0000000
Y.pseudo.0.1_32.fq	2278473	2282044	3571	0.0000000
Y.pseudo.0.1_32.fq	2362999	2364233	1234	0.0000000
Y.pseudo.0.1_32.fq	2366190	2375657	9467	0.0000000
Y.pseudo.0.1_32.fq	2376975	2390266	13291	0.0000000
Y.pseudo.0.1_32.fq	2390933	2402849	11916	0.0000000
Y.pseudo.0.1_32.fq	2541165	2541926	761	0.0000000
Y.pseudo.0.1_32.fq	2553997	2562897	8900	0.0000000
Y.pseudo.0.1_32.fq	2763497	2764029	532	0.0000000
Y.pseudo.0.1_32.fq	2785156	2787174	2018	0.0000000
Y.pseudo.0.1_32.fq	2813578	2815093	1515	0.0000000
Y.pseudo.0.1_32.fq	2853940	2854975	1035	0.0000000
Y.pseudo.0.1_32.fq	2894357	2895583	1226	0.0000000
Y.pseudo.0.1_32.fq	3224020	3224668	648	0.0000000
Y.pseudo.0.1_32.fq	3228855	3229399	544	0.0000000
Y.pseudo.0.1_32.fq	3320236	3320758	522	0.0000000
Y.pseudo.0.1_32.fq	3838873	3842187	3314	0.0000000
Y.pseudo.0.1_32.fq	4024089	4025065	976	0.0000000
Y.pseudo.0.1_32.fq	4033192	4034439	1247	0.0000000
Y.pseudo.0.1_32.fq	4098474	4099396	922	0.0000000
Y.pseudo.0.1_32.fq	4101355	4102368	1013	0.0000000
Y.pseudo.0.1_32.fq	4112436	4113474	1038	0.0000000
Y.pseudo.0.1_32.fq	4268451	4268982	531	0.0000000
Y.pseudo.0.1_32.fq	4359276	4359840	564	0.0000000
Y.pseudo.0.1_32.fq	4391440	4392659	1219	0.0000000
Y.pseudo.0.1_32.fq	4439607	4440132	525	0.0000000
Y.pseudo.0.1_32.fq	4444142	4444696	554	0.0000000
Y.pseudo.0.1_32.fq	4445328	4447112	1784	0.0000000
Y.pseudo.0.1_32.fq	4483667	4485015	1348	0.0000000
Y.pseudo.0.1_32.fq	4533729	4534363	634	0.0000000
Y.pseudo.0.1_32.fq	4541944	4542820	876	0.0000000
Y.pseudo.0.1_32.fq	4542937	4547615	4678	0.0000000
